,date,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime
5664,2017-02-17,0.538,0.28,13936,0.53,0.226,2017-05-11T19:47:36Z
5665,2017-02-20,0.54,0.284,13936,0.53,0.236,2017-05-11T19:47:36Z
5666,2017-02-21,0.54,0.28,13936,0.528,0.236,2017-05-11T19:47:36Z
5667,2017-02-22,0.538,0.276,13936,0.528,0.228,2017-05-11T19:47:36Z
5668,2017-02-23,0.536,0.276,13936,0.524,0.238,2017-05-11T19:47:36Z
5669,2017-02-24,0.534,0.278,13936,0.526,0.236,2017-05-11T19:47:36Z
5670,2017-02-27,0.534,0.278,13936,0.524,0.238,2017-05-11T19:47:36Z
5671,2017-02-28,0.538,0.278,13936,0.526,0.238,2017-05-11T19:47:36Z
5672,2017-03-01,0.54,0.278,13936,0.528,0.234,2017-05-11T19:47:36Z
5673,2017-03-02,0.534,0.276,13936,0.526,0.232,2017-05-11T19:47:36Z
5674,2017-03-03,0.538,0.274,13936,0.528,0.226,2017-05-11T19:47:36Z
5675,2017-03-06,0.536,0.272,13936,0.53,0.22,2017-05-11T19:47:36Z
5676,2017-03-07,0.538,0.272,13936,0.528,0.224,2017-05-11T19:47:36Z
5677,2017-03-08,0.534,0.274,13936,0.53,0.22,2017-05-11T19:47:36Z
5678,2017-03-09,0.536,0.274,13936,0.524,0.236,2017-05-11T19:47:36Z
5679,2017-03-10,0.534,0.276,13936,0.524,0.238,2017-05-11T19:47:36Z
5680,2017-03-13,0.538,0.274,13936,0.524,0.238,2017-05-11T19:47:36Z
5681,2017-03-14,0.536,0.272,13936,0.526,0.23,2017-05-11T19:47:36Z
5682,2017-03-15,0.54,0.27,13936,0.522,0.244,2017-05-11T19:47:36Z
5683,2017-03-16,0.538,0.268,13936,0.522,0.24,2017-05-11T19:47:36Z
5684,2017-03-17,0.538,0.268,13936,0.52,0.246,2017-05-11T19:47:36Z
5685,2017-03-20,0.538,0.274,13936,0.518,0.256,2017-05-11T19:47:36Z
5686,2017-03-21,0.538,0.272,13936,0.52,0.25,2017-05-11T19:47:36Z
5687,2017-03-22,0.538,0.272,13936,0.518,0.254,2017-05-11T19:47:36Z
5688,2017-03-23,0.538,0.27,13936,0.522,0.242,2017-05-11T19:47:36Z
5689,2017-03-24,0.538,0.268,13936,0.51,0.28,2017-05-11T19:47:36Z
5690,2017-03-27,0.564,0.268,13936,0.524,0.264,2017-05-11T19:47:36Z
5691,2017-03-28,0.566,0.266,13936,0.522,0.27,2017-05-11T19:47:36Z
5692,2017-03-29,0.572,0.268,13936,0.53,0.248,2017-05-11T19:47:36Z
5693,2017-03-30,0.572,0.268,13936,0.528,0.256,2017-05-11T19:47:36Z
5694,2017-03-31,0.572,0.268,13936,0.53,0.25,2017-05-11T19:47:36Z
5695,2017-04-03,0.572,0.27,13936,0.53,0.252,2017-05-11T19:47:36Z
5696,2017-04-04,0.572,0.27,13936,0.53,0.25,2017-05-11T19:47:36Z
5697,2017-04-05,0.572,0.272,13936,0.534,0.246,2017-05-11T19:47:36Z
5698,2017-04-06,0.534,0.312,13936,0.51,0.318,2017-05-11T19:47:36Z
5699,2017-04-07,0.53,0.314,13936,0.512,0.312,2017-05-11T19:47:36Z
5700,2017-04-10,0.53,0.32,13936,0.512,0.314,2017-05-11T19:47:36Z
5701,2017-04-11,0.528,0.32,13936,0.512,0.314,2017-05-11T19:47:36Z
5702,2017-04-12,0.528,0.322,13936,0.514,0.31,2017-05-11T19:47:36Z
5703,2017-04-13,0.528,0.324,13936,0.512,0.316,2017-05-11T19:47:36Z
5704,2017-04-14,0.528,0.322,13936,0.512,0.316,2017-05-11T19:47:36Z
5705,2017-04-17,0.528,0.322,13936,0.51,0.318,2017-05-11T19:47:36Z
5706,2017-04-18,0.528,0.322,13936,0.514,0.308,2017-05-11T19:47:36Z
5707,2017-04-19,0.526,0.32,13936,0.51,0.312,2017-05-11T19:47:36Z
5708,2017-04-20,0.524,0.318,13936,0.512,0.31,2017-05-11T19:47:36Z
5709,2017-04-21,0.526,0.314,13936,0.508,0.316,2017-05-11T19:47:36Z
5710,2017-04-24,0.524,0.316,13936,0.514,0.298,2017-05-11T19:47:36Z
5711,2017-04-25,0.526,0.314,13936,0.508,0.316,2017-05-11T19:47:36Z
5712,2017-04-26,0.524,0.314,13936,0.508,0.314,2017-05-11T19:47:36Z
5713,2017-04-27,0.526,0.31,13936,0.508,0.314,2017-05-11T19:47:36Z
5714,2017-04-28,0.528,0.31,13936,0.508,0.312,2017-05-11T19:47:36Z
5715,2017-05-01,0.53,0.312,13936,0.51,0.308,2017-05-11T19:47:36Z
5716,2017-05-02,0.528,0.312,13936,0.514,0.3,2017-05-11T19:47:36Z
5717,2017-05-03,0.524,0.314,13936,0.51,0.306,2017-05-11T19:47:36Z
5718,2017-05-04,0.526,0.316,13936,0.512,0.306,2017-05-11T19:47:36Z
5719,2017-05-05,0.524,0.32,13936,0.51,0.316,2017-05-11T19:47:36Z
5720,2017-05-08,0.422,0.35,13936,0.506,0.254,2017-05-11T19:47:36Z
5721,2017-05-09,0.426,0.354,13936,0.51,0.252,2017-05-11T19:47:36Z
5722,2017-05-10,0.428,0.354,13936,0.508,0.256,2017-05-11T19:47:36Z
5723,2017-05-11,0.428,0.354,13936,0.51,0.252,2017-05-11T19:47:36Z
5724,2017-05-12,0.43,0.354,13936,0.514,0.242,2017-05-12T10:47:27Z
5725,2017-05-15,0.43,0.354,13936,0.514,0.242,2017-05-15T08:06:02Z
5726,2017-05-16,0.43,0.354,13936,0.516,0.234,2017-05-16T08:05:09Z
5727,2017-05-17,0.434,0.352,13936,0.518,0.23,2017-05-17T08:16:33Z
5728,2017-05-18,0.432,0.35,13936,0.516,0.236,2017-05-18T08:08:25Z
5729,2017-05-19,0.434,0.354,13936,0.516,0.242,2017-05-19T08:04:44Z
5730,2017-05-22,0.434,0.354,13936,0.514,0.244,2017-05-22T08:05:30Z
5731,2017-05-23,0.43,0.354,13936,0.512,0.248,2017-05-23T08:11:52Z
5732,2017-05-24,0.416,0.348,13936,0.506,0.248,2017-05-24T08:05:16Z
5733,2017-05-25,0.412,0.348,13936,0.504,0.25,2017-05-25T08:12:41Z
5734,2017-05-26,0.622,0.242,13936,0.574,0.144,2017-05-26T08:06:48Z
5735,2017-05-29,0.622,0.244,13936,0.576,0.136,2017-05-29T08:05:08Z
5736,2017-05-30,0.622,0.244,13936,0.576,0.134,2017-05-30T08:05:54Z
5737,2017-05-31,0.626,0.246,13936,0.578,0.138,2017-06-05T09:38:43Z
5738,2017-06-01,0.626,0.246,13936,0.576,0.144,2017-06-01T08:05:25Z
5739,2017-06-02,0.622,0.244,13936,0.576,0.138,2017-06-02T08:04:43Z
5740,2017-06-05,0.622,0.246,13936,0.576,0.138,2017-06-05T08:04:58Z
5741,2017-06-06,0.622,0.244,13936,0.578,0.134,2017-06-06T08:05:52Z
5742,2017-06-07,0.624,0.242,13936,0.58,0.124,2017-06-07T08:05:46Z
5743,2017-06-08,0.622,0.24,13936,0.578,0.128,2017-06-08T08:33:37Z
5744,2017-06-09,0.624,0.24,13936,0.58,0.122,2017-06-09T08:05:43Z
5745,2017-06-12,0.624,0.238,13936,0.576,0.134,2017-06-12T08:05:22Z
5746,2017-06-13,0.626,0.238,13936,0.576,0.134,2017-06-13T08:05:29Z
5747,2017-06-14,0.626,0.238,13936,0.576,0.132,2017-06-14T08:04:49Z
5748,2017-06-15,0.626,0.238,13936,0.574,0.142,2017-06-15T08:04:51Z
5749,2017-06-16,0.626,0.238,13936,0.576,0.136,2017-06-16T08:05:50Z
5750,2017-06-19,0.626,0.24,13936,0.576,0.134,2017-06-19T08:04:45Z
5751,2017-06-20,0.632,0.242,13936,0.58,0.132,2017-06-20T08:08:35Z
5752,2017-06-21,0.63,0.24,13936,0.578,0.134,2017-06-21T08:07:14Z
5753,2017-06-22,0.63,0.242,13936,0.576,0.144,2017-06-22T08:05:56Z
5754,2017-06-23,0.632,0.242,13936,0.572,0.158,2017-06-23T08:25:02Z
5755,2017-06-26,0.632,0.244,13936,0.572,0.16,2017-06-26T08:05:04Z
5756,2017-06-27,0.634,0.242,13936,0.57,0.164,2017-06-27T08:06:17Z
5757,2017-06-28,0.634,0.242,13936,0.57,0.166,2017-06-28T08:04:52Z
5758,2017-06-29,0.632,0.244,13936,0.57,0.166,2017-06-29T08:05:26Z
5759,2017-06-30,0.632,0.244,13936,0.568,0.172,2017-06-30T08:05:02Z
5760,2017-01-16,0.872,0.534,193155,0.626,0.526,2017-05-11T19:47:36Z
5761,2017-01-17,0.872,0.534,193155,0.628,0.524,2017-05-11T19:47:36Z
5762,2017-01-18,0.872,0.534,193155,0.628,0.524,2017-05-11T19:47:36Z
5763,2017-01-19,0.872,0.534,193155,0.624,0.534,2017-05-11T19:47:36Z
5764,2017-01-20,0.87,0.532,193155,0.624,0.532,2017-05-11T19:47:36Z
5765,2017-01-23,0.87,0.532,193155,0.624,0.532,2017-05-11T19:47:36Z
5766,2017-01-24,0.87,0.534,193155,0.626,0.526,2017-05-11T19:47:36Z
5767,2017-01-25,0.868,0.532,193155,0.62,0.542,2017-05-11T19:47:36Z
5768,2017-01-26,0.87,0.532,193155,0.62,0.542,2017-05-11T19:47:36Z
5769,2017-01-27,0.868,0.536,193155,0.624,0.532,2017-05-11T19:47:36Z
5770,2017-01-30,0.878,0.502,193155,0.612,0.544,2017-05-11T19:47:36Z
5771,2017-01-31,0.876,0.502,193155,0.61,0.55,2017-05-11T19:47:36Z
5772,2017-02-01,0.874,0.502,193155,0.608,0.55,2017-05-11T19:47:36Z
5773,2017-02-02,0.876,0.498,193155,0.608,0.548,2017-05-11T19:47:36Z
5774,2017-02-03,0.874,0.502,193155,0.608,0.552,2017-05-11T19:47:36Z
5775,2017-02-06,0.874,0.504,193155,0.606,0.562,2017-05-11T19:47:36Z
5776,2017-02-07,0.872,0.5,193155,0.598,0.58,2017-05-11T19:47:36Z
5777,2017-02-08,0.872,0.502,193155,0.6,0.572,2017-05-11T19:47:36Z
5778,2017-02-09,0.872,0.504,193155,0.6,0.576,2017-05-11T19:47:36Z
5779,2017-02-10,0.872,0.504,193155,0.602,0.568,2017-05-11T19:47:36Z
5780,2017-02-13,0.872,0.504,193155,0.608,0.55,2017-05-11T19:47:36Z
5781,2017-02-14,0.872,0.506,193155,0.608,0.556,2017-05-11T19:47:36Z
5782,2017-02-15,0.874,0.51,193155,0.61,0.556,2017-05-11T19:47:36Z
5783,2017-02-16,0.874,0.506,193155,0.61,0.552,2017-05-11T19:47:36Z
5784,2017-02-17,0.874,0.506,193155,0.608,0.556,2017-05-11T19:47:36Z
5785,2017-02-20,0.874,0.504,193155,0.608,0.552,2017-05-11T19:47:36Z
5786,2017-02-21,0.876,0.504,193155,0.61,0.552,2017-05-11T19:47:36Z
5787,2017-02-22,0.874,0.5,193155,0.604,0.56,2017-05-11T19:47:36Z
5788,2017-02-23,0.876,0.496,193155,0.604,0.562,2017-05-11T19:47:36Z
5789,2017-02-24,0.876,0.496,193155,0.606,0.554,2017-05-11T19:47:36Z
5790,2017-02-27,0.876,0.5,193155,0.606,0.556,2017-05-11T19:47:36Z
5791,2017-02-28,0.876,0.5,193155,0.608,0.552,2017-05-11T19:47:36Z
5792,2017-03-01,0.876,0.502,193155,0.61,0.548,2017-05-11T19:47:36Z
5793,2017-03-02,0.878,0.502,193155,0.61,0.552,2017-05-11T19:47:36Z
5794,2017-03-03,0.876,0.5,193155,0.612,0.54,2017-05-11T19:47:36Z
5795,2017-03-06,0.876,0.496,193155,0.61,0.54,2017-05-11T19:47:36Z
5796,2017-03-07,0.876,0.494,193155,0.612,0.534,2017-05-11T19:47:36Z
5797,2017-03-08,0.876,0.496,193155,0.61,0.546,2017-05-11T19:47:36Z
5798,2017-03-09,0.876,0.496,193155,0.608,0.55,2017-05-11T19:47:36Z
5799,2017-03-10,0.876,0.498,193155,0.608,0.55,2017-05-11T19:47:36Z
5800,2017-03-13,0.876,0.498,193155,0.606,0.556,2017-05-11T19:47:36Z
5801,2017-03-14,0.878,0.496,193155,0.608,0.552,2017-05-11T19:47:36Z
5802,2017-03-15,0.88,0.494,193155,0.606,0.56,2017-05-11T19:47:36Z
5803,2017-03-16,0.88,0.492,193155,0.606,0.556,2017-05-11T19:47:36Z
5804,2017-03-17,0.88,0.494,193155,0.604,0.564,2017-05-11T19:47:36Z
5805,2017-03-20,0.88,0.49,193155,0.6,0.57,2017-05-11T19:47:36Z
5806,2017-03-21,0.88,0.49,193155,0.598,0.572,2017-05-11T19:47:36Z
5807,2017-03-22,0.88,0.49,193155,0.606,0.554,2017-05-11T19:47:36Z
5808,2017-03-23,0.88,0.488,193155,0.602,0.564,2017-05-11T19:47:36Z
5809,2017-03-24,0.88,0.486,193155,0.602,0.562,2017-05-11T19:47:36Z
5810,2017-03-27,0.88,0.486,193155,0.6,0.566,2017-05-11T19:47:36Z
5811,2017-03-28,0.88,0.48,193155,0.596,0.57,2017-05-11T19:47:36Z
5812,2017-03-29,0.878,0.482,193155,0.596,0.572,2017-05-11T19:47:36Z
5813,2017-03-30,0.878,0.484,193155,0.6,0.56,2017-05-11T19:47:36Z
5814,2017-03-31,0.876,0.488,193155,0.604,0.554,2017-05-11T19:47:36Z
5815,2017-04-03,0.878,0.488,193155,0.6,0.568,2017-05-11T19:47:36Z
5816,2017-04-04,0.874,0.484,193155,0.596,0.568,2017-05-11T19:47:36Z
5817,2017-04-05,0.874,0.484,193155,0.596,0.574,2017-05-11T19:47:36Z
5818,2017-04-06,0.872,0.416,193155,0.596,0.498,2017-05-11T19:47:36Z
5819,2017-04-07,0.872,0.416,193155,0.598,0.496,2017-05-11T19:47:36Z
5820,2017-04-10,0.874,0.418,193155,0.594,0.512,2017-05-11T19:47:36Z
5821,2017-04-11,0.872,0.42,193155,0.594,0.51,2017-05-11T19:47:36Z
5822,2017-04-12,0.87,0.42,193155,0.594,0.506,2017-05-11T19:47:36Z
5823,2017-04-13,0.87,0.42,193155,0.596,0.502,2017-05-11T19:47:36Z
5824,2017-04-14,0.87,0.416,193155,0.594,0.504,2017-05-11T19:47:36Z
5825,2017-04-17,0.87,0.418,193155,0.594,0.504,2017-05-11T19:47:36Z
5826,2017-04-18,0.872,0.416,193155,0.594,0.508,2017-05-11T19:47:36Z
5827,2017-04-19,0.872,0.416,193155,0.59,0.516,2017-05-11T19:47:36Z
5828,2017-04-20,0.872,0.416,193155,0.59,0.518,2017-05-11T19:47:36Z
5829,2017-04-21,0.872,0.416,193155,0.59,0.516,2017-05-11T19:47:36Z
5830,2017-04-24,0.872,0.414,193155,0.594,0.502,2017-05-11T19:47:36Z
5831,2017-04-25,0.872,0.416,193155,0.588,0.526,2017-05-11T19:47:36Z
5832,2017-04-26,0.872,0.416,193155,0.588,0.522,2017-05-11T19:47:36Z
5833,2017-04-27,0.872,0.412,193155,0.584,0.53,2017-05-11T19:47:36Z
5834,2017-04-28,0.872,0.41,193155,0.584,0.532,2017-05-11T19:47:36Z
5835,2017-05-01,0.872,0.41,193155,0.582,0.538,2017-05-11T19:47:36Z
5836,2017-05-02,0.874,0.41,193155,0.58,0.542,2017-05-11T19:47:36Z
5837,2017-05-03,0.874,0.41,193155,0.588,0.524,2017-05-11T19:47:36Z
5838,2017-05-04,0.874,0.41,193155,0.588,0.518,2017-05-11T19:47:36Z
5839,2017-05-05,0.878,0.41,193155,0.588,0.522,2017-05-11T19:47:36Z
5840,2017-05-08,0.878,0.412,193155,0.586,0.53,2017-05-11T19:47:36Z
5841,2017-05-09,0.874,0.412,193155,0.584,0.538,2017-05-11T19:47:36Z
5842,2017-05-10,0.876,0.408,193155,0.586,0.528,2017-05-11T19:47:36Z
5843,2017-05-11,0.876,0.408,193155,0.584,0.53,2017-05-11T19:47:36Z
5844,2017-05-12,0.876,0.408,193155,0.588,0.52,2017-05-12T10:47:27Z
5845,2017-05-15,0.872,0.404,193155,0.586,0.52,2017-05-15T08:06:02Z
5846,2017-05-16,0.87,0.404,193155,0.578,0.538,2017-05-16T08:05:09Z
5847,2017-05-17,0.868,0.402,193155,0.576,0.54,2017-05-17T08:16:33Z
5848,2017-05-18,0.868,0.402,193155,0.584,0.518,2017-05-18T08:08:25Z
5849,2017-05-19,0.872,0.408,193155,0.584,0.526,2017-05-19T08:04:44Z
5850,2017-05-22,0.87,0.408,193155,0.582,0.536,2017-05-22T08:05:30Z
5851,2017-05-23,0.868,0.41,193155,0.574,0.56,2017-05-23T08:11:52Z
5852,2017-05-24,0.87,0.406,193155,0.574,0.554,2017-05-24T08:05:16Z
5853,2017-05-25,0.858,0.404,193155,0.566,0.566,2017-05-25T08:12:41Z
5854,2017-05-26,0.858,0.406,193155,0.564,0.574,2017-05-26T08:06:48Z
5855,2017-05-29,0.858,0.406,193155,0.564,0.57,2017-05-29T08:05:08Z
5856,2017-05-30,0.858,0.406,193155,0.564,0.57,2017-05-30T08:05:54Z
5857,2017-05-31,0.86,0.404,193155,0.564,0.572,2017-06-05T09:38:43Z
5858,2017-06-01,0.86,0.406,193155,0.56,0.584,2017-06-01T08:05:25Z
5859,2017-06-02,0.856,0.41,193155,0.562,0.582,2017-06-02T08:04:43Z
5860,2017-06-05,0.872,0.528,193155,0.638,0.486,2017-06-05T08:04:58Z
5861,2017-06-06,0.87,0.526,193155,0.654,0.434,2017-06-06T08:05:52Z
5862,2017-06-07,0.87,0.524,193155,0.652,0.436,2017-06-07T08:05:46Z
5863,2017-06-08,0.87,0.522,193155,0.646,0.456,2017-06-08T08:33:37Z
5864,2017-06-09,0.872,0.516,193155,0.656,0.418,2017-06-09T08:05:43Z
5865,2017-06-12,0.872,0.516,193155,0.666,0.388,2017-06-12T08:05:22Z
5866,2017-06-13,0.87,0.516,193155,0.668,0.378,2017-06-13T08:05:29Z
5867,2017-06-14,0.87,0.514,193155,0.662,0.396,2017-06-14T08:04:49Z
5868,2017-06-15,0.87,0.514,193155,0.666,0.388,2017-06-15T08:04:51Z
5869,2017-06-16,0.87,0.514,193155,0.664,0.39,2017-06-16T08:05:50Z
5870,2017-06-19,0.87,0.514,193155,0.666,0.39,2017-06-19T08:04:45Z
5871,2017-06-20,0.868,0.516,193155,0.664,0.396,2017-06-20T08:08:35Z
5872,2017-06-21,0.868,0.518,193155,0.662,0.4,2017-06-21T08:07:14Z
5873,2017-06-22,0.868,0.518,193155,0.652,0.428,2017-06-22T08:05:56Z
5874,2017-06-23,0.868,0.518,193155,0.652,0.43,2017-06-23T08:25:02Z
5875,2017-06-26,0.868,0.518,193155,0.652,0.432,2017-06-26T08:05:04Z
5876,2017-06-27,0.87,0.516,193155,0.652,0.428,2017-06-27T08:06:17Z
5877,2017-06-28,0.87,0.516,193155,0.656,0.416,2017-06-28T08:04:52Z
5878,2017-06-29,0.87,0.518,193155,0.66,0.408,2017-06-29T08:05:26Z
5879,2017-06-30,0.87,0.518,193155,0.67,0.376,2017-06-30T08:05:02Z
5880,2017-01-16,0.972,0.602,91556,0.658,0.6,2017-05-11T19:47:36Z
5881,2017-01-17,0.972,0.602,91556,0.658,0.6,2017-05-11T19:47:36Z
5882,2017-01-18,0.972,0.604,91556,0.656,0.606,2017-05-11T19:47:36Z
5883,2017-01-19,0.972,0.604,91556,0.658,0.602,2017-05-11T19:47:36Z
5884,2017-01-20,0.972,0.604,91556,0.66,0.594,2017-05-11T19:47:36Z
5885,2017-01-23,0.972,0.606,91556,0.662,0.59,2017-05-11T19:47:36Z
5886,2017-01-24,0.972,0.61,91556,0.668,0.58,2017-05-11T19:47:36Z
5887,2017-01-25,0.972,0.61,91556,0.668,0.58,2017-05-11T19:47:36Z
5888,2017-01-26,0.97,0.612,91556,0.67,0.57,2017-05-11T19:47:36Z
5889,2017-01-27,0.968,0.612,91556,0.67,0.57,2017-05-11T19:47:36Z
5890,2017-01-30,0.966,0.612,91556,0.67,0.568,2017-05-11T19:47:36Z
5891,2017-01-31,0.966,0.612,91556,0.668,0.572,2017-05-11T19:47:36Z
5892,2017-02-01,0.968,0.612,91556,0.666,0.582,2017-05-11T19:47:36Z
5893,2017-02-02,0.968,0.612,91556,0.666,0.582,2017-05-11T19:47:36Z
5894,2017-02-03,0.968,0.612,91556,0.67,0.568,2017-05-11T19:47:36Z
5895,2017-02-06,0.968,0.61,91556,0.668,0.572,2017-05-11T19:47:36Z
5896,2017-02-07,0.966,0.608,91556,0.662,0.586,2017-05-11T19:47:36Z
5897,2017-02-08,0.968,0.61,91556,0.666,0.582,2017-05-11T19:47:36Z
5898,2017-02-09,0.968,0.61,91556,0.662,0.592,2017-05-11T19:47:36Z
5899,2017-02-10,0.968,0.606,91556,0.66,0.596,2017-05-11T19:47:36Z
5900,2017-02-13,0.974,0.6,91556,0.66,0.596,2017-05-11T19:47:36Z
5901,2017-02-14,0.974,0.6,91556,0.666,0.578,2017-05-11T19:47:36Z
5902,2017-02-15,0.974,0.604,91556,0.664,0.584,2017-05-11T19:47:36Z
5903,2017-02-16,0.974,0.604,91556,0.666,0.582,2017-05-11T19:47:36Z
5904,2017-02-17,0.974,0.602,91556,0.668,0.572,2017-05-11T19:47:36Z
5905,2017-02-20,0.974,0.604,91556,0.668,0.574,2017-05-11T19:47:36Z
5906,2017-02-21,0.974,0.604,91556,0.666,0.576,2017-05-11T19:47:36Z
5907,2017-02-22,0.974,0.602,91556,0.666,0.578,2017-05-11T19:47:36Z
5908,2017-02-23,0.974,0.6,91556,0.664,0.582,2017-05-11T19:47:36Z
5909,2017-02-24,0.974,0.596,91556,0.668,0.568,2017-05-11T19:47:36Z
5910,2017-02-27,0.976,0.594,91556,0.66,0.588,2017-05-11T19:47:36Z
5911,2017-02-28,0.976,0.596,91556,0.662,0.586,2017-05-11T19:47:36Z
5912,2017-03-01,0.976,0.596,91556,0.662,0.582,2017-05-11T19:47:36Z
5913,2017-03-02,0.978,0.426,91556,0.612,0.57,2017-05-11T19:47:36Z
5914,2017-03-03,0.978,0.424,91556,0.592,0.626,2017-05-11T19:47:36Z
5915,2017-03-06,0.976,0.418,91556,0.592,0.618,2017-05-11T19:47:36Z
5916,2017-03-07,0.976,0.418,91556,0.59,0.626,2017-05-11T19:47:36Z
5917,2017-03-08,0.976,0.42,91556,0.594,0.616,2017-05-11T19:47:36Z
5918,2017-03-09,0.976,0.42,91556,0.592,0.62,2017-05-11T19:47:36Z
5919,2017-03-10,0.976,0.42,91556,0.592,0.62,2017-05-11T19:47:36Z
5920,2017-03-13,0.976,0.418,91556,0.592,0.622,2017-05-11T19:47:36Z
5921,2017-03-14,0.976,0.416,91556,0.592,0.614,2017-05-11T19:47:36Z
5922,2017-03-15,0.978,0.418,91556,0.59,0.626,2017-05-11T19:47:36Z
5923,2017-03-16,0.978,0.416,91556,0.592,0.618,2017-05-11T19:47:36Z
5924,2017-03-17,0.978,0.414,91556,0.592,0.614,2017-05-11T19:47:36Z
5925,2017-03-20,0.978,0.416,91556,0.59,0.622,2017-05-11T19:47:36Z
5926,2017-03-21,0.978,0.416,91556,0.596,0.604,2017-05-11T19:47:36Z
5927,2017-03-22,0.978,0.416,91556,0.596,0.604,2017-05-11T19:47:36Z
5928,2017-03-23,0.978,0.414,91556,0.594,0.612,2017-05-11T19:47:36Z
5929,2017-03-24,0.978,0.412,91556,0.598,0.594,2017-05-11T19:47:36Z
5930,2017-03-27,0.978,0.412,91556,0.596,0.602,2017-05-11T19:47:36Z
5931,2017-03-28,0.976,0.408,91556,0.598,0.59,2017-05-11T19:47:36Z
5932,2017-03-29,0.976,0.412,91556,0.6,0.59,2017-05-11T19:47:36Z
5933,2017-03-30,0.978,0.412,91556,0.6,0.59,2017-05-11T19:47:36Z
5934,2017-03-31,0.978,0.416,91556,0.596,0.604,2017-05-11T19:47:36Z
5935,2017-04-03,0.978,0.416,91556,0.602,0.586,2017-05-11T19:47:36Z
5936,2017-04-04,0.978,0.412,91556,0.604,0.576,2017-05-11T19:47:36Z
5937,2017-04-05,0.976,0.418,91556,0.612,0.56,2017-05-11T19:47:36Z
